bbox_x1,bbox_x2,bbox_y1,bbox_y2,class_id,class_name,component_class_id,component_class_name,component_node_id,confidence,connected_terminal_ids,diagram_id,estimated_connection_side,estimated_orientation,image_height,image_name,image_path,image_width,implicit_anchor_terminal_id,implicit_reason,instance_id,is_implicit_supply,is_suspicious_match,label,match_confidence,match_distance_px,match_status,match_warnings,matched_net_id,matched_net_implicit_reason,matched_net_index,matched_net_is_implicit_supply,merged_source_labels,n_components,n_connected_terminals,n_connections,n_nets,n_terminals,n_terminals_estimated,net_id,net_index,node_id,node_type,pixel_count,preferred_from_05_implicit_reason,preferred_from_05_is_implicit_supply,preferred_net_id_from_05,preferred_net_index_from_05,relative_position,search_kind,search_stage,search_window,snap_x,snap_y,source_json_stage,source_label,symbol_type,terminal_id,terminal_name,terminal_point_debug,terminal_point_mode,use_for_masking,use_for_terminals,x,y
,,,,,,19,Operational_Amplifier,component:5:19.2,,,5,,right,,,,,,,19.2,,False,19.2:aux2,ok,103.005,matched_preferred,[],N11,,11,False,,,,,,,,,,terminal:5:19.2:aux2,Terminal,,,False,N11,11,bottom,directional,preferred_from_05_window,"[765, 756, 886, 1017]",826,879,,,,19.2:aux2,aux2,"{""point_mode"": ""opamp_aux_v1"", ""aux_detected"": true, ""orientation_supported"": true, ""relative_position"": ""bottom"", ""scan_start"": 804, ""scan_end"": 869, ""candidate_x"": 825.0, ""run_start"": 907, ""run_end"": 776, ""run_len"": 132, ""min_run_length"": 10, ""base_x"": 825.0, ""base_y"": 776.0, ""internal_label_masked"": true, ""mask_x1"": 796, ""mask_x2"": 842, ""mask_top_y1"": 558, ""mask_top_y2"": 664, ""mask_bottom_y1"": 664, ""mask_bottom_y2"": 771, ""mask_orientation_supported"": true, ""x_refined"": false, ""refined_x"": 825.0, ""x_refine_mode"": ""disabled_trust_run_axis"", ""refined"": false, ""refined_y"": 776.0, ""refined_diag_support"": 1, ""segment_density"": 0.3535, ""refine_mode"": ""best_global_fallback"", ""opamp_orientation"": ""right"", ""opamp_terminal_name"": ""aux2"", ""opamp_terminal_role"": ""auxiliary"", ""opamp_slot"": ""center""}",opamp_structured,,,825.0,776.0
,,,,,,26,Terminal,component:5:26.8,,,5,,bottom,,,,,,,26.8,,False,26.8:t1,ok,1.0,matched_preferred,[],N12,,12,False,,,,,,,,,,terminal:5:26.8:t1,Terminal,,,False,N12,12,bottom,directional,directional_primary,"[822, 487, 835, 511]",827,492,,,,26.8:t1,t1,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5}",bbox_side_center,,,827.67,491.5
,,,,,,26,Terminal,component:5:26.9,,,5,,left,,,,,,,26.9,,False,26.9:t1,ok,1.0,matched_preferred,[],N13,,13,False,,,,,,,,,,terminal:5:26.9:t1,Terminal,,,False,N13,13,left,directional,directional_primary,"[969, 668, 993, 681]",987,673,,,,26.9:t1,t1,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5}",bbox_side_center,,,987.31,673.79
64,106,281,290,,,,,,,"[""22.2:t1"", ""26.2:t1""]",5,,,,,,,,,,False,,N1,,,,,,,,,[8],,2,,,,,N1,1,net:5:N1,Net,57,,,,,,,,,,,,8,,,,,,,,,
64,106,473,485,,,,,,,"[""22.1:t1"", ""26.1:t1""]",5,,,,,,,,,,False,,N2,,,,,,,,,[19],,2,,,,,N2,2,net:5:N2,Net,66,,,,,,,,,,,,19,,,,,,,,,
115,321,117,487,,,,,,,"[""19.1:in1"", ""22.1:t2"", ""22.2:t2"", ""22.3:t1""]",5,,,,,,,,,,False,,N3,,,,,,,,,[2],,4,,,,,N3,3,net:5:N3,Net,805,,,,,,,,,,,,2,,,,,,,,,
182,260,555,767,,,,,,,"[""19.1:in2"", ""9.1:t1""]",5,,,,,,,,,,False,,N4,,,,,,,,,[24],,2,,,,,N4,4,net:5:N4,Net,298,,,,,,,,,,,,24,,,,,,,,,
346,350,685,726,,,,,,,"[""19.1:aux2"", ""26.3:t1""]",5,,,,,,,,,,False,,N5,,,,,,,,,[31],,2,,,,,N5,5,net:5:N5,Net,45,,,,,,,,,,,,31,,,,,,,,,
346,353,283,312,,,,,,,"[""19.1:aux1"", ""26.4:t1""]",5,,,,,,,,,,False,,N6,,,,,,,,,[9],,2,,,,,N6,6,net:5:N6,Net,35,,,,,,,,,,,,9,,,,,,,,,
343,580,119,485,,,,,,,"[""19.1:out"", ""22.3:t2"", ""22.5:t1""]",5,,,,,,,,,,False,,N7,,,,,,,,,[3],,3,,,,,N7,7,net:5:N7,Net,652,,,,,,,,,,,,3,,,,,,,,,
542,580,751,762,,,,,,,"[""22.6:t1"", ""26.6:t1""]",5,,,,,,,,,,False,,N8,,,,,,,,,[38],,2,,,,,N8,8,net:5:N8,Net,55,,,,,,,,,,,,38,,,,,,,,,
542,582,584,596,,,,,,,"[""22.4:t1"", ""26.5:t1""]",5,,,,,,,,,,False,,N9,,,,,,,,,[26],,2,,,,,N9,9,net:5:N9,Net,64,,,,,,,,,,,,26,,,,,,,,,
590,808,309,959,,,,,,,"[""19.2:in1"", ""19.2:in2"", ""22.4:t2"", ""22.5:t2"", ""22.6:t2"", ""22.7:t1"", ""9.2:t1""]",5,,,,,,,,,,False,,N10,,,,,,,,,[11],,7,,,,,N10,10,net:5:N10,Net,1686,,,,,,,,,,,,11,,,,,,,,,
823,829,879,921,,,,,,,"[""19.2:aux2"", ""26.7:t1""]",5,,,,,,,,,,False,,N11,,,,,,,,,[42],,2,,,,,N11,11,net:5:N11,Net,48,,,,,,,,,,,,42,,,,,,,,,
825,831,476,507,,,,,,,"[""19.2:aux1"", ""26.8:t1""]",5,,,,,,,,,,False,,N12,,,,,,,,,[20],,2,,,,,N12,12,net:5:N12,Net,36,,,,,,,,,,,,20,,,,,,,,,
821,995,312,680,,,,,,,"[""19.2:out"", ""22.7:t2"", ""26.9:t1""]",5,,,,,,,,,,False,,N13,,,,,,,,,[12],,3,,,,,N13,13,net:5:N13,Net,593,,,,,,,,,,,,12,,,,,,,,,
