bbox_x1,bbox_x2,bbox_y1,bbox_y2,class_id,class_name,component_class_id,component_class_name,component_node_id,confidence,connected_semantic_terminal_names,connected_terminal_display_ids,connected_terminal_ids,diagram_id,display_name,display_terminal_id,estimated_connection_side,estimated_orientation,image_height,image_name,image_path,image_width,implicit_anchor_terminal_id,implicit_reason,instance_id,is_implicit_supply,is_suspicious_match,label,match_confidence,match_distance_px,match_status,match_warnings,matched_net_id,matched_net_implicit_reason,matched_net_index,matched_net_is_implicit_supply,merged_source_labels,n_components,n_connected_terminals,n_connections,n_nets,n_terminals,n_terminals_estimated,net_id,net_index,node_id,node_type,pixel_count,preferred_from_05_implicit_reason,preferred_from_05_is_implicit_supply,preferred_net_id_from_05,preferred_net_index_from_05,relative_position,search_kind,search_stage,search_window,semantic_terminal_id,semantic_terminal_name,snap_x,snap_y,source_json_stage,source_label,symbol_type,terminal_id,terminal_name,terminal_point_debug,terminal_point_mode,use_for_masking,use_for_terminals,x,y
,,,,,,16,Mosfet,component:2:16.5,,,,,2,G,16.5:G,,left,,,,,,,16.5,,False,16.5:G,ok,1.0,matched_preferred,[],N4,,4,False,,,,,,,,,,terminal:2:16.5:t1,Terminal,,,False,N4,4,left,directional,directional_primary,"[538, 267, 562, 280]",16.5:G,G,556,272,,,,16.5:t1,t1,"{""point_mode"": ""three_terminal_structured"", ""scan_axis"": ""y"", ""relative_position"": ""left"", ""scan_start"": 245, ""scan_end"": 306, ""scan_margin"": 10, ""probe_halfspan"": 6, ""probe_out_len"": 12, ""probe_inset"": 1, ""peak_coord"": 273, ""anchor_offset_ratio"": 0.4797, ""max_score"": 84, ""keep_threshold"": 71, ""selected_run_start"": 24, ""selected_run_end"": 31, ""selected_run_length"": 8, ""selected_run_score"": 84, ""three_terminal_role"": ""single_side_terminal"", ""three_terminal_orientation"": ""left""}",three_terminal_structured,,,556.0,273.0
,,,,,,16,Mosfet,component:2:16.5,,,,,2,S,16.5:S,,left,,,,,,,16.5,,False,16.5:S,ok,0.0,matched_preferred,[],N7,,7,False,,,,,,,,,,terminal:2:16.5:t2,Terminal,,,False,N7,7,top,directional,directional_primary,"[630, 192, 643, 216]",16.5:S,S,636,210,,,,16.5:t2,t2,"{""point_mode"": ""three_terminal_structured"", ""scan_axis"": ""x"", ""relative_position"": ""top"", ""scan_start"": 608, ""scan_end"": 648, ""scan_margin"": 7, ""probe_halfspan"": 6, ""probe_out_len"": 12, ""probe_inset"": 1, ""peak_coord"": 636, ""anchor_offset_ratio"": 0.8261, ""max_score"": 56, ""keep_threshold"": 48, ""selected_run_start"": 24, ""selected_run_end"": 33, ""selected_run_length"": 10, ""selected_run_score"": 56, ""three_terminal_role"": ""orthogonal_pair_terminal"", ""three_terminal_orientation"": ""left"", ""three_terminal_pair_bias"": ""opposite_side"", ""three_terminal_pair_bias_debug"": {""top"": {""local_score"": 70.0, ""point_mode"": ""side_peak_outside"", ""scan_axis"": ""x"", ""relative_position"": ""top"", ""scan_start"": 608, ""scan_end"": 648, ""scan_margin"": 7, ""probe_halfspan"": 6, ""probe_out_len"": 12, ""probe_inset"": 1, ""peak_coord"": 636, ""anchor_offset_ratio"": 0.8261, ""max_score"": 56, ""keep_threshold"": 48, ""selected_run_start"": 24, ""selected_run_end"": 33, ""selected_run_length"": 10, ""selected_run_score"": 56}, ""bottom"": {""local_score"": 70.0, ""point_mode"": ""side_peak_outside"", ""scan_axis"": ""x"", ""relative_position"": ""bottom"", ""scan_start"": 608, ""scan_end"": 648, ""scan_margin"": 7, ""probe_halfspan"": 6, ""probe_out_len"": 12, ""probe_inset"": 1, ""peak_coord"": 636, ""anchor_offset_ratio"": 0.8261, ""max_score"": 56, ""keep_threshold"": 48, ""selected_run_start"": 24, ""selected_run_end"": 33, ""selected_run_length"": 10, ""selected_run_score"": 56}}}",three_terminal_structured,,,636.0,210.0
,,,,,,16,Mosfet,component:2:16.5,,,,,2,D,16.5:D,,left,,,,,,,16.5,,False,16.5:D,ok,0.0,matched_preferred,[],N9,,9,False,,,,,,,,,,terminal:2:16.5:t3,Terminal,,,False,N9,9,bottom,directional,directional_primary,"[630, 336, 643, 360]",16.5:D,D,636,341,,,,16.5:t3,t3,"{""point_mode"": ""three_terminal_structured"", ""scan_axis"": ""x"", ""relative_position"": ""bottom"", ""scan_start"": 608, ""scan_end"": 648, ""scan_margin"": 7, ""probe_halfspan"": 6, ""probe_out_len"": 12, ""probe_inset"": 1, ""peak_coord"": 636, ""anchor_offset_ratio"": 0.8261, ""max_score"": 56, ""keep_threshold"": 48, ""selected_run_start"": 24, ""selected_run_end"": 33, ""selected_run_length"": 10, ""selected_run_score"": 56, ""three_terminal_role"": ""orthogonal_pair_terminal"", ""three_terminal_orientation"": ""left"", ""three_terminal_pair_bias"": ""opposite_side"", ""three_terminal_pair_bias_debug"": {""top"": {""local_score"": 70.0, ""point_mode"": ""side_peak_outside"", ""scan_axis"": ""x"", ""relative_position"": ""top"", ""scan_start"": 608, ""scan_end"": 648, ""scan_margin"": 7, ""probe_halfspan"": 6, ""probe_out_len"": 12, ""probe_inset"": 1, ""peak_coord"": 636, ""anchor_offset_ratio"": 0.8261, ""max_score"": 56, ""keep_threshold"": 48, ""selected_run_start"": 24, ""selected_run_end"": 33, ""selected_run_length"": 10, ""selected_run_score"": 56}, ""bottom"": {""local_score"": 70.0, ""point_mode"": ""side_peak_outside"", ""scan_axis"": ""x"", ""relative_position"": ""bottom"", ""scan_start"": 608, ""scan_end"": 648, ""scan_margin"": 7, ""probe_halfspan"": 6, ""probe_out_len"": 12, ""probe_inset"": 1, ""peak_coord"": 636, ""anchor_offset_ratio"": 0.8261, ""max_score"": 56, ""keep_threshold"": 48, ""selected_run_start"": 24, ""selected_run_end"": 33, ""selected_run_length"": 10, ""selected_run_score"": 56}}}",three_terminal_structured,,,636.0,341.0
,,,,,,9,GND,component:2:9.2,,,,,2,t1,9.2:t1,top,up,,,,,,,9.2,,False,9.2:t1,ok,0.0,matched_preferred,[],N8,,8,False,,,,,,,,,,terminal:2:9.2:t1,Terminal,,,False,N8,8,top,directional,directional_primary,"[630, 943, 643, 967]",,,636,961,,,,9.2:t1,t1,"{""point_mode"": ""side_peak_outside"", ""scan_axis"": ""x"", ""relative_position"": ""top"", ""scan_start"": 608, ""scan_end"": 666, ""scan_margin"": 5, ""probe_halfspan"": 6, ""probe_out_len"": 12, ""probe_inset"": 1, ""peak_coord"": 636, ""anchor_offset_ratio"": 0.4853, ""max_score"": 56, ""keep_threshold"": 48, ""selected_run_start"": 24, ""selected_run_end"": 33, ""selected_run_length"": 10, ""selected_run_score"": 56}",two_terminal_side_peak,,,636.0,961.0
,,,,,,16,Mosfet,component:2:16.6,,,,,2,G,16.6:G,,right,,,,,,,16.6,,False,16.6:G,ok,0.0,matched_preferred,[],N6,,6,False,,,,,,,,,,terminal:2:16.6:t1,Terminal,,,False,N6,6,right,directional,directional_primary,"[712, 523, 736, 536]",16.6:G,G,717,529,,,,16.6:t1,t1,"{""point_mode"": ""three_terminal_structured"", ""scan_axis"": ""y"", ""relative_position"": ""right"", ""scan_start"": 502, ""scan_end"": 561, ""scan_margin"": 10, ""probe_halfspan"": 6, ""probe_out_len"": 12, ""probe_inset"": 1, ""peak_coord"": 529, ""anchor_offset_ratio"": 0.479, ""max_score"": 70, ""keep_threshold"": 60, ""selected_run_start"": 23, ""selected_run_end"": 31, ""selected_run_length"": 9, ""selected_run_score"": 70, ""three_terminal_role"": ""single_side_terminal"", ""three_terminal_orientation"": ""right""}",three_terminal_structured,,,717.0,529.0
,,,,,,16,Mosfet,component:2:16.6,,,,,2,D,16.6:D,,right,,,,,,,16.6,,False,16.6:D,ok,1.0,matched_preferred,[],N9,,9,False,,,,,,,,,,terminal:2:16.6:t2,Terminal,,,False,N9,9,top,directional,directional_primary,"[631, 450, 644, 474]",16.6:D,D,636,468,,,,16.6:t2,t2,"{""point_mode"": ""three_terminal_structured"", ""scan_axis"": ""x"", ""relative_position"": ""top"", ""scan_start"": 629, ""scan_end"": 668, ""scan_margin"": 7, ""probe_halfspan"": 6, ""probe_out_len"": 12, ""probe_inset"": 1, ""peak_coord"": 637, ""anchor_offset_ratio"": 0.1264, ""max_score"": 56, ""keep_threshold"": 48, ""selected_run_start"": 3, ""selected_run_end"": 12, ""selected_run_length"": 10, ""selected_run_score"": 56, ""three_terminal_role"": ""orthogonal_pair_terminal"", ""three_terminal_orientation"": ""right"", ""three_terminal_pair_bias"": ""opposite_side"", ""three_terminal_pair_bias_debug"": {""top"": {""local_score"": 70.0, ""point_mode"": ""side_peak_outside"", ""scan_axis"": ""x"", ""relative_position"": ""top"", ""scan_start"": 629, ""scan_end"": 668, ""scan_margin"": 7, ""probe_halfspan"": 6, ""probe_out_len"": 12, ""probe_inset"": 1, ""peak_coord"": 637, ""anchor_offset_ratio"": 0.1264, ""max_score"": 56, ""keep_threshold"": 48, ""selected_run_start"": 3, ""selected_run_end"": 12, ""selected_run_length"": 10, ""selected_run_score"": 56}, ""bottom"": {""local_score"": 70.0, ""point_mode"": ""side_peak_outside"", ""scan_axis"": ""x"", ""relative_position"": ""bottom"", ""scan_start"": 629, ""scan_end"": 668, ""scan_margin"": 7, ""probe_halfspan"": 6, ""probe_out_len"": 12, ""probe_inset"": 1, ""peak_coord"": 637, ""anchor_offset_ratio"": 0.1264, ""max_score"": 56, ""keep_threshold"": 48, ""selected_run_start"": 3, ""selected_run_end"": 12, ""selected_run_length"": 10, ""selected_run_score"": 56}}}",three_terminal_structured,,,637.0,468.0
,,,,,,16,Mosfet,component:2:16.6,,,,,2,S,16.6:S,,right,,,,,,,16.6,,False,16.6:S,ok,1.0,matched_preferred,[],N6,,6,False,,,,,,,,,,terminal:2:16.6:t3,Terminal,,,False,N6,6,bottom,directional,directional_primary,"[631, 590, 644, 614]",16.6:S,S,636,595,,,,16.6:t3,t3,"{""point_mode"": ""three_terminal_structured"", ""scan_axis"": ""x"", ""relative_position"": ""bottom"", ""scan_start"": 629, ""scan_end"": 668, ""scan_margin"": 7, ""probe_halfspan"": 6, ""probe_out_len"": 12, ""probe_inset"": 1, ""peak_coord"": 637, ""anchor_offset_ratio"": 0.1264, ""max_score"": 56, ""keep_threshold"": 48, ""selected_run_start"": 3, ""selected_run_end"": 12, ""selected_run_length"": 10, ""selected_run_score"": 56, ""three_terminal_role"": ""orthogonal_pair_terminal"", ""three_terminal_orientation"": ""right"", ""three_terminal_pair_bias"": ""opposite_side"", ""three_terminal_pair_bias_debug"": {""top"": {""local_score"": 70.0, ""point_mode"": ""side_peak_outside"", ""scan_axis"": ""x"", ""relative_position"": ""top"", ""scan_start"": 629, ""scan_end"": 668, ""scan_margin"": 7, ""probe_halfspan"": 6, ""probe_out_len"": 12, ""probe_inset"": 1, ""peak_coord"": 637, ""anchor_offset_ratio"": 0.1264, ""max_score"": 56, ""keep_threshold"": 48, ""selected_run_start"": 3, ""selected_run_end"": 12, ""selected_run_length"": 10, ""selected_run_score"": 56}, ""bottom"": {""local_score"": 70.0, ""point_mode"": ""side_peak_outside"", ""scan_axis"": ""x"", ""relative_position"": ""bottom"", ""scan_start"": 629, ""scan_end"": 668, ""scan_margin"": 7, ""probe_halfspan"": 6, ""probe_out_len"": 12, ""probe_inset"": 1, ""peak_coord"": 637, ""anchor_offset_ratio"": 0.1264, ""max_score"": 56, ""keep_threshold"": 48, ""selected_run_start"": 3, ""selected_run_end"": 12, ""selected_run_length"": 10, ""selected_run_score"": 56}}}",three_terminal_structured,,,637.0,595.0
,,,,,,26,Terminal,component:2:26.3,,,,,2,t1,26.3:t1,,horizontal,,,,,,,26.3,,False,26.3:t1,ok,1.0,matched_preferred,[],N9,,9,False,,,,,,,,,,terminal:2:26.3:t1,Terminal,,,False,N9,9,left,directional,directional_primary,"[655, 394, 679, 407]",,,673,401,,,,26.3:t1,t1,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5001}",bbox_side_center,,,672.6,399.71
,,,,,,26,Terminal,component:2:26.3,,,,,2,t2,26.3:t2,,horizontal,,,,,,,26.3,,True,26.3:t2,unmatched,,unmatched,"[""unmatched_terminal""]",,,,False,,,,,,,,,,terminal:2:26.3:t2,Terminal,,,False,,,right,,,,,,,,,,,26.3:t2,t2,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5001}",bbox_side_center,,,723.62,399.71
,,,,,,2,Battery,component:2:2.1,,,,,2,t1,2.1:t1,,,,,,,,,2.1,,True,2.1:t1,unmatched,,unmatched,"[""unmatched_terminal""]",,,,False,,,,,,,,,,terminal:2:2.1:t1,Terminal,,,False,,,top,,,,,,,,,,,2.1:t1,t1,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5}",bbox_side_center,,,831.5,448.75
,,,,,,2,Battery,component:2:2.1,,,,,2,t2,2.1:t2,,,,,,,,,2.1,,False,2.1:t2,ok,2.0,matched_preferred,[],N10,,10,False,,,,,,,,,,terminal:2:2.1:t2,Terminal,,,False,N10,10,bottom,directional,directional_primary,"[826, 610, 839, 634]",,,830,615,,,,2.1:t2,t2,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5}",bbox_side_center,,,831.5,614.84
,,,,,,9,GND,component:2:9.3,,,,,2,t1,9.3:t1,top,up,,,,,,,9.3,,False,9.3:t1,ok,0.0,matched_preferred,[],N11,,11,False,,,,,,,,,,terminal:2:9.3:t1,Terminal,,,False,N11,11,top,directional,directional_primary,"[824, 625, 837, 649]",,,830,643,,,,9.3:t1,t1,"{""point_mode"": ""side_peak_outside"", ""scan_axis"": ""x"", ""relative_position"": ""top"", ""scan_start"": 795, ""scan_end"": 869, ""scan_margin"": 7, ""probe_halfspan"": 6, ""probe_out_len"": 12, ""probe_inset"": 1, ""peak_coord"": 830, ""anchor_offset_ratio"": 0.4773, ""max_score"": 56, ""keep_threshold"": 48, ""selected_run_start"": 31, ""selected_run_end"": 39, ""selected_run_length"": 9, ""selected_run_score"": 56}",two_terminal_side_peak,,,830.0,643.0
197,283,525,530,,,,,,,"[""G""]","[""16.2:G"", ""26.1:t1""]","[""16.2:t1"", ""26.1:t1""]",2,,,,,,,,,,,,False,,N1,,,,,,,,,[31],,2,,,,,N1,1,net:2:N1,Net,89,,,,,,,,,,,,,,31,,,,,,,,,
210,284,838,865,,,,,,,"[""G""]","[""16.1:G""]","[""16.1:t1""]",2,,,,,,,,,,,,False,,N2,,,,,,,,,[51],,1,,,,,N2,2,net:2:N2,Net,102,,,,,,,,,,,,,,51,,,,,,,,,
345,345,902,975,,,,,,,"[""S""]","[""16.1:S"", ""9.1:t1""]","[""16.1:t3"", ""9.1:t1""]",2,,,,,,,,,,,,False,,N3,,,,,,,,,[58],,2,,,,,N3,3,net:2:N3,Net,74,,,,,,,,,,,,,,58,,,,,,,,,
345,571,272,482,,,,,,,"[""D"", ""G"", ""D"", ""G""]","[""16.2:D"", ""16.3:G"", ""16.3:D"", ""16.5:G""]","[""16.2:t2"", ""16.3:t1"", ""16.3:t3"", ""16.5:t1""]",2,,,,,,,,,,,,False,,N4,,,,,,,,,[9],,4,,,,,N4,4,net:2:N4,Net,589,,,,,,,,,,,,,,9,,,,,,,,,
356,570,850,851,,,,,,,"[""G""]","[""16.4:G""]","[""16.4:t1""]",2,,,,,,,,,,,,False,,N5,,,,,,,,,[52],,1,,,,,N5,5,net:2:N5,Net,215,,,,,,,,,,,,,,52,,,,,,,,,
197,734,529,801,,,,,,,"[""D"", ""S"", ""D"", ""G"", ""S""]","[""16.1:D"", ""16.2:S"", ""16.4:D"", ""16.6:G"", ""16.6:S"", ""22.1:t1"", ""22.1:t2"", ""26.2:t1""]","[""16.1:t2"", ""16.2:t3"", ""16.4:t2"", ""16.6:t1"", ""16.6:t3"", ""22.1:t1"", ""22.1:t2"", ""26.2:t1""]",2,,,,,,,,,,,,False,,N6,,,,,,,,,[32],,8,,,,,N6,6,net:2:N6,Net,1416,,,,,,,,,,,,,,32,,,,,,,,,
345,636,143,229,,,,,,,"[""S"", ""S""]","[""16.3:S"", ""16.5:S""]","[""16.3:t2"", ""16.5:t2""]",2,,,,,,,,,,,,False,,N7,,,,,,,,,[4],,2,,,,,N7,7,net:2:N7,Net,457,,,,,,,,,,,,,,4,,,,,,,,,
635,637,900,978,,,,,,,"[""S""]","[""16.4:S"", ""9.2:t1""]","[""16.4:t3"", ""9.2:t1""]",2,,,,,,,,,,,,False,,N8,,,,,,,,,[57],,2,,,,,N8,8,net:2:N8,Net,79,,,,,,,,,,,,,,57,,,,,,,,,
636,688,324,484,,,,,,,"[""D"", ""D""]","[""16.5:D"", ""16.6:D"", ""26.3:t1""]","[""16.5:t3"", ""16.6:t2"", ""26.3:t1""]",2,,,,,,,,,,,,False,,N9,,,,,,,,,[14],,3,,,,,N9,9,net:2:N9,Net,213,,,,,,,,,,,,,,14,,,,,,,,,
830,830,608,627,,,,,,,[],"[""2.1:t2""]","[""2.1:t2""]",2,,,,,,,,,,,,False,,N10,,,,,,,,,[40],,1,,,,,N10,10,net:2:N10,Net,20,,,,,,,,,,,,,,40,,,,,,,,,
830,833,639,657,,,,,,,[],"[""9.3:t1""]","[""9.3:t1""]",2,,,,,,,,,,,,False,,N11,,,,,,,,,[41],,1,,,,,N11,11,net:2:N11,Net,21,,,,,,,,,,,,,,41,,,,,,,,,
